text,category
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. REGÊNCIA: CÓDIGO DE PROCESSO CIVIL/1973. RENÚNCIA AO DIREITO SOBRE O QUAL SE FUNDA A AÇÃO: CONDENAÇÃO AO PAGAMENTO DAS CUSTAS PROCESSUAIS. QUANTUM DA CONDENAÇÃO: COMPETÊNCIA DO JUÍZO DE ORIGEM. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSUAL CIVIL E PENAL. 1) AGRAVO INTEMPESTIVO. SÚMULA N. 699 DO SUPREMO TRIBUNAL FEDERAL. 2) AUSÊNCIA DE CONTRARIEDADE AO ART. 93, INC. IX, DA CONSTITUIÇÃO DA REPÚBLICA. 3) ALEGADA AFRONTA AO ART. 5º, INCS. XXXVI e XL, LIV e LV, DA CONSTITUIÇÃO DA REPÚBLICA. MATÉRIA INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSO CIVIL. LEI DE FALÊNCIA. DECRETAÇÃO DE INDISPONIBILIDADE DE BENS DOS SÓCIOS. 1. Inexistência de contrariedade ao art. 93, inc. IX, da Constituição da República. 2. Análise de matéria infraconstitucional. Ofensa constitucional indireta. 3. Agravo regimental ao qual se nega provimento.",AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. RESPONSABILIDADE CIVIL. 1 SEGURO DPVAT. INDENIZAÇÃO. VALORES CONSTANTES DE TABELA. GRADUAÇÃO DA INVALIDEZ. FUNDAMENTO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. REEXAME DE PROVAS. SÚMULA N. 279 DO SUPREMO TRUBUNAL FEDERAL. 2. ALEGADA CONTRARIEDADE AO ART. 5º, INC. XXXVI, DA CONSTITUIÇÃO DA REPÚBLICA. OFENSA CONSTITUCIONAL INDIRETA. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
"E M E N T A: SEGUNDOS EMBARGOS DE DECLARAÇÃO – CARÁTER INFRINGENTE – EXCEPCIONALIDADE – INTIMAÇÃO DA PARTE CONTRÁRIA PARA IMPUGNÁ-LOS – ENTIDADE FECHADA DE PREVIDÊNCIA PRIVADA – EXTENSÃO DA IMUNIDADE TRIBUTÁRIA PREVISTA NO ART. 150, INCISO VI, “c”, DA CONSTITUIÇÃO DA REPÚBLICA – POSSIBILIDADE – AUSÊNCIA DE CONTRIBUIÇÃO POR PARTE DOS BENEFICIÁRIOS RECONHECIDA, SOBERANAMENTE, PELO TRIBUNAL DE JURISDIÇÃO INFERIOR – APLICABILIDADE, AO CASO, DA SÚMULA Nº 730/STF - PRECEDENTES – EMBARGOS DE DECLARAÇÃO RECEBIDOS.",EMBARGOS DE DECLARAÇÃO
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. ADMINISTRATIVO. ADICIONAL DE INSALUBRIDADE. JULGADO RECORRIDO FUNDAMENTADO EM LEGISLAÇÃO INFRACONSTITUCIONAL E NAS PROVAS DOS AUTOS: OFENSA CONSTITUCIONAL INDIRETA. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental no agravo de instrumento. 2. Previdenciário. Responsabilidade pelo pagamento de aposentadorias e pensões de servidores públicos municipais. 3. Impossibilidade de reexame do conjunto fático-probatório dos autos e da legislação infraconstitucional aplicável (leis 7.551/77 e 9.717/98). Incidência das súmulas 279 e 280. Ofensa reflexa. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. PROCESSUAL CIVIL. CONSUMIDOR. INDENIZAÇÃO POR DANOS MORAIS. OBRIGAÇÃO DE FAZER. ASTREINTES. IMPOSSIBILIDADE DE REEXAME DO CONJUNTO FÁTICO-PROBATÓRIO E DA LEGISÇAÇÃO: SÚMULA 279 DO SUPREMO TRIBUNAL FEDERAL. OFENSA CONSTITUCIONAL INDIRETA. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. RESPONSABILIDADE CIVIL. VEICULAÇÃO DE MATÉRIAS EM PERIÓDICOS INSTITUCIONAIS. DANOS MORAIS. INDENIZAÇÃO. REEXAME DE PROVAS. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental em agravo de instrumento. 2. Administrativo. 3. Ação civil pública. 4. Licitação. Inobservância de regras editalícias. 5. Prequestionamento. Ausência. Súmulas 282 e 356. 6. Reexame fático- probatório. Verbete 279 da Súmula do STF. Incidência. 7. Agravo regimental improvido.,AGRAVO REGIMENTAL
CONCURSO PÚBLICO – PRAZO DE VALIDADE – CRIAÇÃO DE NOVOS CARGOS – INSTALAÇÃO DO ÓRGÃO – PROJEÇÃO NO TEMPO. O fato de haver o esgotamento do prazo de validade do concurso antes da instalação do órgão a que vinculadas vagas obstaculiza o reconhecimento do direito do candidato à nomeação.,AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. CONSUMIDOR. INDENIZAÇÃO POR DANOS MATERIAIS E MORAIS. AUSÊNCIA DE CONTRARIEDADE AO ART. 93, INC. IX, DA CONSTITUIÇÃO DA REPÚBLICA. ALEGADA AFRONTA AO ART. 5º, INC. II, DA CONSTITUIÇÃO: SÚMULA N. 636 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
"Agravo regimental em agravo de instrumento. 2. Tributário. Requisitos para imunidade do artigo 150,VI, “c”. Análise de estatuto da empresa e reexame de matéria fático-probatória. Enunciados 279 e 454 da Súmula do STF. Precedentes. 3. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
Agravo regimental no recurso extraordinário com agravo. 2. Bloqueio de verbas do FPM. Necessidade de constituição do crédito tributário. 3. Recurso extraordinário que não infirmou todos os argumentos do acórdão recorrido. Súmula 283 do STF. 4. Ausência de argumentos capazes de infirmar a decisão agravada. 5. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. RESPONSABILIDADE CIVIL. AUTORIA APURADA NO JUÍZO PENAL. DISCUSSÃO SOBRE EVENTUAL RESPONSABILIDADE DO ENTE PÚBLICO. 1. ANÁLISE DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. 2. REEXAME DE FATOS E PROVAS. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. 3. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PREVIDENCIÁRIO. REVISÃO DO CÁLCULO DA RENDA MENSAL INICIAL – RMI. CONSTITUCIONALIDADE DA LIMITAÇÃO DO SALÁRIO DE BENEFÍCIO. CRITÉRIO DE CÁLCULO: IMPOSSIBILIDADE DO REEXAME DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PREVIDENCIÁRIO. APOSENTADORIA. AUSÊNCIA DE COMPROVAÇÃO DO TEMPO DE CONTRIBUIÇÃO. INVIABILIDADE DE REEXAME DE FATOS E PROVAS. INCIDÊNCIA DA SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental no recurso extraordinário. 2. Servidor público. Processo Disciplinar. Participação do MP em Conselho Superior de Polícia. 3. Matéria decidida em conformidade com a jurisprudência pacífica desta Corte. 4. Ausência de argumentos capazes de infirmar a decisão agravada. 6. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. TRIBUTÁRIO. AÇÃO DE COBRANÇA. TARIFA DE COLETA DE ESGOTO. 1. Inexistência de contrariedade ao art. 93, inc. IX, da Constituição da República. 2. Análise de normas infraconstitucionais. Ofensa constitucional indireta. 3. Reexame de fatos e provas. Súmula n. 279 do Supremo Tribunal Federal. 4. Agravo regimental ao qual se nega provimento.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. CONSTITUCIONAL E ADMINISTRATIVO. MILITAR. PROCESSO ADMINISTRATIVO DISCIPLINAR. PENA DE DEMISSÃO. 1. NÃO CONFIGURAÇÃO DE AUSÊNCIA DE PRESTAÇÃO JURISDICIONAL QUANDO HA DECISÃO FUNDAMENTADA, EMBORA EM SENTIDO CONTRÁRIO AOS INTERESSES DA PARTE. 2. IMPOSSIBILIDADE DE REEXAME DE PROVAS EM RECURSO EXTRAORDINÁRIO. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
"E M E N T A: AGRAVO DE INSTRUMENTO – ALEGADA VIOLAÇÃO A PRECEITOS CONSTITUCIONAIS – OFENSA INDIRETA À CONSTITUIÇÃO – SUCUMBÊNCIA RECURSAL (CPC/15, ART. 85, § 11) – NÃO DECRETAÇÃO, NO CASO, POR TRATAR-SE DE RECURSO DEDUZIDO SOB A ÉGIDE DO CPC/73 – AGRAVO INTERNO IMPROVIDO.",AGRAVO REGIMENTAL
"EMENTA: EMBARGOS DE DECLARAÇÃO NO AGRAVO DE INSTRUMENTO. CONVERSÃO EM AGRAVO REGIMENTAL. PROCESSUAL CIVIL. OBRIGAÇÃO DE FAZER. 1. Necessidade de reexame de fatos e provas. Incidência da Súmula n. 279 do Supremo Tribunal Federal. 2. Interposição simultânea de recursos extraordinário e especial. Aplicabilidade do art. 543, § 1º, do Código de Processo Civil somente se admitidos os recursos. Precedentes. 3. Agravo regimental ao qual se nega provimento.",EMBARGOS DE DECLARAÇÃO
EMENTA: EMBARGOS DE DECLARAÇÃO NO RECURSO EXTRAORDINÁRIO. CONVERSÃO EM AGRAVO REGIMENTAL. PREVIDENCIÁRIO. APOSENTADORIA ESPECIAL. MAGISTÉRIO. PERÍODO DE AFASTAMENTO. CONFIGURAÇÃO DA ESPECIALIDADE NESSE PERÍODO. 1. REEXAME DE FATOS E PROVAS: SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. 2. INVIABILIDADE DO RECURSO EXTRAORDINÁRIO INTERPOSTO COM FUNDAMENTO NA ALÍNEA C DO INC. III DO ART. 102 DA CONSTITUIÇÃO DA REPÚBLICA. 3. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,EMBARGOS DE DECLARAÇÃO
"EMENTA: RECURSO. Agravo. Regimental. Repercussão geral. Ausência. Normas infraconstitucionais. Aplicação do art. 543-A, § 5º do CPC. Agravo improvido. Ausente a repercussão geral, todos os recursos que versem sobre matéria idêntica devem ser indeferidos. Desnecessidade de se aguardar o trânsito em julgado do recurso paradigma.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL. RECURSO EXTRAORDINÁRIO COM AGRAVO. AUSÊNCIA DE IMPUGNAÇÃO DOS FUNDAMENTOS DA DECISÃO AGRAVADA. Nos termos da orientação firmada nesta Corte, cabe à parte agravante impugnar todos os fundamentos da decisão agravada, o que não ocorreu no caso. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. CONSTITUCIONAL E ADMINISTRATIVO. PENSÃO POR MORTE. MORTE DO DE CUJUS ANTERIOR À VIGÊNCIA DA EMENDA CONSTITUCIONAL N. 41/2003. PREENCHIMENTO DAS REGRAS DE TRANSIÇÃO DA EMENDA CONSTITUCIONAL N. 47/2005. PARIDADE REMUNERATÓRIA. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais. AGRAVO – ARTIGO 557, § 2º, DO CÓDIGO DE PROCESSO CIVIL – MULTA. Surgindo do exame do agravo o caráter manifestamente infundado, impõe-se a aplicação da multa prevista no § 2º do artigo 557 do Código de Processo Civil.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSO PENAL. 1) TEMPESTIVIDADE DO AGRAVO NOS AUTOS DO RECURSO EXTRAORDINÁRIO. COMPROVAÇÃO POSTERIOR EM AGRAVO REGIMENTAL DE SUSPENSÃO DO PRAZO NA ORIGEM. POSSIBILIDADE. 2) ALEGADA CONTRARIEDADE AO ART. 5º, INCS. XXXVIII, ALÍNEA “A”, E LV, DA CONSTITUIÇÃO DA REPÚBLICA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
RECURSO EXTRAORDINÁRIO – MATÉRIA LEGAL. O recurso extraordinário não é meio próprio à interpretação de normas estritamente legais.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. CONSUMIDOR. PLANO DE SAÚDE. MATÉRIA INFRACONSTITUCIONAL: OFENSA CONSTITUCIONAL INDIRETA. NECESSIDADE DE REEXAME DE PROVAS E DE CLÁUSULAS CONTRATUAIS: SÚMULAS NS. 279 E 454 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL EM RECURSO EXTRAORDINÁRIO. ADMINISTRATIVO. FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS. REVISÃO DO COEFICIENTE. IMPOSSIBILIDADE DE REEXAME DO CONJUNTO FÁTICO-PROBATÓRIO E DA LEGISLAÇÃO INFRACONSTITUCIONAL: SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. ASSISTÊNCIA JUDICIÁRIA GRATUITA. REQUISITOS PARA CONCESSÃO DO BENEFÍCIO: INEXISTÊNCIA DE REPERCUSSÃO GERAL. AGRAVO AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"EMENTA: RECURSO. Embargos de declaração. Reiteração. Caráter abusivo. Litigância de má-fé. Embargos de declaração rejeitados. Baixa imediata dos autos. Quando abusiva a interposição de sucessivos recursos, manifestamente inadmissíveis e infundados, deve o Tribunal determinar a imediata baixa dos autos ao juízo de origem.",EMBARGOS DE DECLARAÇÃO
E M E N T A: RECURSO EXTRAORDINÁRIO – CONSTITUCIONAL – CONTRIBUIÇÃO DE ILUMINAÇÃO PÚBLICA – DESTINAÇÃO PARA EXPANSÃO DA REDE DE ILUMINAÇÃO PÚBLICA – CONSTITUCIONALIDADE – TRIBUTÁRIO – MATÉRIA CUJA REPERCUSSÃO GERAL FOI RECONHECIDA NO JULGAMENTO DO RE 573.675-RG/SC – RECURSO DE AGRAVO IMPROVIDO.,AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. CONSTITUCIONAL. ORGANIZAÇÃO DAS DEFENSORIAS PÚBLICAS ESTADUAIS. COMPETÊNCIA CONCORRENTE – ART. 24, INC. XIII, §§ 1º E 2º, DA CONSTITUIÇÃO DA REPÚBLICA. OBSERVÂNCIA OBRIGATÓRIA DAS NORMAS GERAIS EDITADAS PELA UNIÃO. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário com agravo. 2. Jornada de trabalho. Redução de gratificação. Interpretação da CLT. Matéria infraconstitucional. 3. Ausência de argumentos capazes de infirmar a decisão agravada. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSUAL CIVIL. UTILIZAÇÃO DE PROVA EMPRESTADA. ALEGADA CONTRARIEDADE AO ART. 5º, INC. LV, DA CONSTITUIÇÃO DA REPÚBLICA. REEXAME DE PROVAS. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
E M E N T A: AGRAVO DE INSTRUMENTO – ALEGADA VIOLAÇÃO A PRECEITOS INSCRITOS NA CONSTITUIÇÃO DA REPÚBLICA – AUSÊNCIA DE OFENSA DIRETA À CONSTITUIÇÃO – CONTENCIOSO DE MERA LEGALIDADE – RECURSO DE AGRAVO IMPROVIDO.,AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL EM RECURSO EXTRAORDINÁRIO. TRIBUTÁRIO. INCIDÊNCIA DE IMPOSTO DE RENDA SOBRE JUROS DE MORA. LEI 4.506/1964. NECESSIDADE DE REEXAME DA NORMA INFRACONSTITUCIONAL PERTINENTE AO CASO. OFENSA INDIRETA. AGRAVO A QUE SE NEGA PROVIMENTO. I – É inadmissível o recurso extraordinário quando sua análise implica rever a interpretação de norma infraconstitucional que fundamenta a decisão a quo. A afronta à Constituição, se ocorrente, seria indireta. Precedentes. II – Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. TRIBUTÁRIO. ALEGADA CONTRARIEDADE AO PRINCÍPIO DA LEGALIDADE. SÚMULA N. 636 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. 1. MEDIDA LIMINAR OU TUTELA ANTECIPADA: ATO DECISÓRIO NÃO DEFINITIVO. INVIABILIDADE DO RECURSO EXTRAORDINÁRIO. SÚMULA N. 735 DO SUPREMO TRIBUNAL FEDERAL. 2. HIPOTECA JUDICIÁRIA. NECESSIDADE DE ANÁLISE DA LEGISLAÇÃO PROCESSUAL ORDINÁRIA. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"Direito Administrativo e Processual Civil. 2. Embargos de declaração recebidos como agravo regimental. Princípio da fungibilidade recursal. 3. Infração de trânsito. Multa aplicada por agente rodoviário estadual em rodovia federal. Competência para prática do ato. Convênio PG 040/78 firmado entre o extinto Departamento Nacional de Estradas de Rodagem e o Departamento de Estradas de Rodagem do Estado do Paraná, em face do Código de Trânsito Brasileiro. Matéria infraconstitucional. 4. Agravo regimental a que se nega provimento.",EMBARGOS DE DECLARAÇÃO
EMENTA: EMBARGOS DE DECLARAÇÃO NO RECURSO EXTRAORDINÁRIO COM AGRAVO. EFEITOS INFRINGENTES. CONVERSÃO EM AGRAVO REGIMENTAL. PROCESSUAL CIVIL E ADMINISTRATIVO. 1. PREQUESTIONAMENTO NÃO DEMONSTRADO. AUSÊNCIA DE OPOSIÇÃO DE EMBARGOS DE DECLARAÇÃO. SÚMULAS NS. 282 E 356 DO SUPREMO TRIBUNAL FEDERAL. 2. MILITAR. PROMOÇÃO. REQUISITOS. NECESSIDADE DE ANÁLISE PRÉVIA DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,EMBARGOS DE DECLARAÇÃO
"EMENTA: AGRAVO REGIMENTAL EM AGRAVO DE INSTRUMENTO. DIREITO ADMINISTRATIVO. INEXISTÊNCIA DE REQUISITO LEGAL QUE JUSTIFIQUE A INEXIGIBILIDADE DE ATO LICITATÓRIO. AUSÊNCIA DE QUESTÃO CONSTITUCIONAL. SÚMULA 279/STF. Hipótese em que, para dissentir da conclusão firmada pelo Tribunal de origem, seria necessário analisar a legislação infraconstitucional aplicada ao caso, bem como reexaminar os fatos e provas constantes dos autos, o que é vedado em recurso extraordinário. Incidência da Súmula 279/STF. Ausência de argumentos capazes de infirmar a decisão agravada. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
Agravo regimental no agravo de instrumento. 2. Direito Tributário. 3. Denúncia espontânea. Multa moratória. 4. Ofensa constitucional reflexa. 5. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"DIREITO PROCESSUAL CIVIL. ALEGAÇÃO DE VIOLAÇÃO DA COISA JULGADA. MATÉRIA INFRACONSTITUCIONAL. REEXAME INCABÍVEL NO ÂMBITO DO RECURSO EXTRAORDINÁRIO. Impossibilidade de exame em recurso extraordinário de alegada violação, acaso existente, situada no âmbito infraconstitucional. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"E M E N T A: RECURSO EXTRAORDINÁRIO COM AGRAVO – SERVIDOR PÚBLICO – CONTAGEM DIFERENCIADA, PARA FINS DE AVERBAÇÃO, DO TEMPO DE SERVIÇO PRESTADO SOB CONDIÇÕES ESPECIAIS – DECISÃO EMBARGADA PROFERIDA EM MOMENTO NO QUAL O STF AINDA NÃO RECONHECERA A TRANSCENDÊNCIA DA CONTROVÉRSIA CONSTITUCIONAL – REPERCUSSÃO GERAL DA MATÉRIA QUE O PLENÁRIO DO SUPREMO TRIBUNAL FEDERAL, EM MOMENTO SUBSEQUENTE, VEIO A PROCLAMAR NA APRECIAÇÃO DO RE 1.014.286-RG/SP (TEMA 942) – EMBARGOS DE DECLARAÇÃO ACOLHIDOS PARA QUE SE OBSERVE O ART. 328 DO RISTF (ER 21/2007).",EMBARGOS DE DECLARAÇÃO
Agravo regimental em recurso extraordinário com agravo. 2. Representação sindical. 3. Análise de fatos e provas. Súmula nº 279. Precedentes. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. CONSTITUCIONAL. PREFEITO MUNICIPAL. IMPROBIDADE ADMINISTRATIVA. APLICAÇÃO DA LEI N. 8.429/1992. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. ADMINISTRATIVO. MILITAR. PROCESSO DISCIPLINAR. PRESCRIÇÃO DA PRETENSÃO PUNITIVA. NECESSIDADE DO PRÉVIO EXAME DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. REEXAME DE PROVAS. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
DIREITO PROCESSUAL CIVIL. EMBARGOS DE DECLARAÇÃO RECEBIDOS COMO AGRAVO REGIMENTAL. RECURSO EXTRAORDINÁRIO. PROTOCOLO ILEGÍVEL. Embargos de declaração recebidos como agravo regimental. É dever da parte recorrente fiscalizar a correta formação do instrumento do agravo para aferição dos pressupostos recursais. Agravo regimental a que se nega provimento.,EMBARGOS DE DECLARAÇÃO
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. REPERCUSSÃO GERAL DAS QUESTÕES CONSTITUCIONAIS. AUSÊNCIA DE PRELIMINAR. AGRAVO A QUE SE NEGA PROVIMENTO. I - Nos termos do art. 327, caput, do Regimento Interno do STF, com a redação dada pela Emenda Regimental 21/2007, os recursos que não apresentem preliminar de repercussão geral serão recusados. Exigência que também se aplica às hipóteses de repercussão geral presumida ou já reconhecida pelo Supremo Tribunal Federal. Precedentes. II - Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"E M E N T A: RECURSO EXTRAORDINÁRIO COM AGRAVO (LEI Nº 12.322/2010) – CONTROVÉRSIA SUSCITADA NO ARE 750.489-RG/PR, REL. MIN. RICARDO LEWANDOWSKI – MATÉRIA A CUJO RESPEITO NÃO SE RECONHECEU A EXISTÊNCIA DE REPERCUSSÃO GERAL – RECURSO DE AGRAVO IMPROVIDO.",AGRAVO REGIMENTAL
"EMENTA: EMBARGOS DE DECLARAÇÃO NO AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. PROCESSUAL CIVIL. ART. 535 DO CÓDIGO DE PROCESSO CIVIL. AUSÊNCIA DE OMISSÃO, OBSCURIDADE OU CONTRADIÇÃO. IMPOSSIBILIDADE DE REDISCUSSÃO DA MATÉRIA. EMBARGOS DE DECLARAÇÃO REJEITADOS.",EMBARGOS DE DECLARAÇÃO
