ementa,acordao,entail
"Recurso ordinário em habeas corpus. 2. Recorrente condenado à pena de 7 (sete) anos de reclusão, em regime inicial semiaberto e ao pagamento de 28 dias-multa, por ter praticado, no dia 3.2.2002, o crime de porte ilegal de arma de fogo (art. 10, §§ 2º e 4º, da Lei 9.437/97) e o delito de adulteração de sinal identificador de veículo automotor (art. 311, § 1º, do CP). 3. Possibilidade de conhecimento de recurso ordinário em habeas corpus intempestivo como habeas corpus substitutivo. Precedentes. 4. A independência das esferas administrativa e penal foi reafirmada pelo Tribunal Pleno, no julgamento da repercussão geral no ARE 691.306, rel. Min. Cezar Peluso, DJe (11.9.2012). 5. Recurso ordinário conhecido como habeas corpus, ao qual se denega a ordem.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal, sob a Presidência da Ministra Rosa Weber, na conformidade da ata de julgamento e das notas taquigráficas, por maioria de votos, em não conhecer do mandado de segurança, nos termos do voto do Ministro Luís Roberto Barroso, Redator para o acórdão, vencido o Ministro Marco Aurélio, Relator. Ausente, justificadamente, o Ministro Luiz Fux. Brasília, 05 de maio de 2015.",0
"PENA – REGIME DE CUMPRIMENTO. O regime de cumprimento da pena é fixado, presentes os parâmetros do artigo 33 do Código Penal, ante as circunstâncias judiciais. Sendo a pena-base estabelecida no mínimo previsto para o tipo e a final em quantitativo inferior a quatro anos, não se tratando de condenado reincidente, impõe-se o regime aberto. PENA RESTRITIVA DA LIBERDADE – SUBSTITUIÇÃO PELA DE DIREITOS. Considerada a óptica segundo a qual a substituição não é suficiente à repressão do crime, descabe cogitar de ilegalidade no que indeferida a substituição.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pela Ministra Rosa Weber, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. CONSTITUCIONAL. IMPUTAÇÃO DO DELITO PREVISTO NO ART. 299 DO CÓDIGO PENAL. SUSPENSÃO CONDICIONAL DO PROCESSO. PODER-DEVER DO MINISTÉRIO PÚBLICO E NÃO DIREITO SUBJETIVO DO RÉU. FUNDAMENTAÇÃO IDÔNEA PARA A NÃO SUSPENSÃO. 1. A suspensão condicional do processo não é direito subjetivo do réu. Precedentes. Foram apresentados elementos concretos idôneos para motivar a negativa de suspensão condicional do processo. 2. Recurso ao qual se nega provimento.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"EMENTA: HABEAS CORPUS. CONSTITUCIONAL. PENAL. PROCESSUAL PENAL. PEDIDO DE EXTENSÃO DE ORDEM. AUSÊNCIA DE IDENTIDADE DE SITUAÇÕES. PRECEDENTES. 1. A exposição dos fatos e a verificação das circunstâncias presentes e comprovadas no presente pedido conduzem ao indeferimento da extensão pretendida, em razão da ausência de identidade entre a situação do Paciente e a dos corréus em benefício de quem foi deferida a ordem. 2. Recurso ao qual se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Gilmar Mendes, na conformidade da ata de julgamento e das notas taquigráficas, por maioria, em não conhecer do mandado de segurança, nos termos do voto da Relatora. Vencidos os Ministros Dias Toffoli e Gilmar Mendes.",0
EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. EXECUÇÃO PENAL. REMIÇÃO PELO TRABALHO. ART. 126 DA LEP. INVIABILIDADE DE CONCESSÃO DO BENEFÍCIO AOS CONDENADOS QUE CUMPREM PENA EM REGIME ABERTO. PRECEDENTES. RECURSO IMPROVIDO. 1. A jurisprudência desta Corte é firme quanto à inviabilidade de concessão do benefício da remição pelo trabalho aos condenados que cumprem regime aberto (art. 126 da LEP). Precedentes. 2. Recurso improvido.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem e revogar a liminar anteriormente deferida no mandado de segurança, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Luís Roberto Barroso, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. CONSTITUCIONAL. PENAL. TRANSFERÊNCIA DE PRESÍDIO. LAÇOS FAMILIARES. IMPOSSIBILIDADE DE REEXAME DE PROVA. RECURSO AO QUAL SE NEGA SEGUIMENTO. 1. Julgado em harmonia com a jurisprudência deste Supremo Tribunal, segundo a qual é necessária a comprovação do vínculo familiar no caso de transferência de presídio. Reexame de fatos e provas, ao que não se presta o habeas corpus. 2. Recurso ao qual se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por maioria, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. CONSTITUCIONAL. PROCESSUAL PENAL. PENAL. DOSIMETRIA DE PENA. ROUBO DUPLAMENTE MAJORADO. IMPOSSIBILIDADE DE REEXAME DE PROVA. RECURSO AO QUAL SE NEGA PROVIMENTO. 1. Este Supremo Tribunal assentou não ser possível em habeas corpus a reapreciação dos critérios subjetivos considerados pelo magistrado para a dosimetria da pena. 2. A dosimetria da pena e os critérios subjetivos considerados pelos órgãos inferiores para a sua realização não são passíveis de aferição em habeas corpus por necessitar reexame de provas. 3. Recurso ao qual se nega provimento.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em julgar prejudicada a impetração, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"PENA – DOSIMETRIA – JUSTIÇA VERSUS ILEGALIDADE. De regra, a pena é definida sob o ângulo do justo ou do injusto, não cabendo generalizar o instituto da ilegalidade.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do Senhor Ministro Gilmar Mendes, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, conceder a ordem, nos termos do voto do Relator. Brasília, 10 de outubro de 2017.",0
TELECOMUNICAÇÕES – CLANDESTINIDADE – RADIODIFUSÃO – BAIXA FREQUÊNCIA – PENA. A questão de a emissora de radiodifusão clandestina operar em baixa frequência é resolvida ante a circunstância judicial consequências do crime.,"Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em declarar o prejuízo da impetração, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"RECURSO ORDINÁRIO EM HABEAS CORPUS – FUNDAMENTOS DA CONDENAÇÃO – ILEGALIDADE – INEXISTÊNCIA. Estando a decisão condenatória assentada em provas constantes no processo, não há nulidade a ser suplantada.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Alexandre de Moraes, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"PROCESSOS – REUNIÃO. Cabe ao Juízo examinar a possibilidade de reunião de processos, não consubstanciando, presente conexão probatória, direito subjetivo do acusado.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Alexandre de Moraes, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"Recurso ordinário em habeas corpus. Intempestividade. Não observância do quinquídio legal para sua interposição. Artigo 310 do Regimento Interno do Supremo Tribunal Federal. Não conhecimento. 1. Não se deve conhecer do recurso, pois ele é intempestivo. A publicação do acórdão recorrido ocorreu no DJe de 17/9/13 (fl. 224) e o recurso protocolado aos 25/9/13 (fl. 232), quando exaurido o prazo de cinco (5) dias previsto no art. 310 do Regimento Interno da Corte. 2. Recurso do qual não se conhece.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a ordem, nos termos do voto do relator e por maioria, em sessão presidida pelo Ministro Alexandre de Moraes, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"FURTO – OBJETO – PEQUENO VALOR – INSIGNIFICÂNCIA – DIMINUIÇÃO DA PENA. Sendo de pequeno valor a coisa furtada, incide o § 2º do artigo 155 do Código Penal, a revelar a diminuição da pena quando se tratar de réu primário.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em julgar prejudicada a impetração, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Alexandre de Moraes, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"Recurso ordinário em habeas corpus. 2. Lei processual penal militar. Especialidade. 3. Interrogatório. Momento da realização. 4. Prevalece a norma processual penal militar diante do regramento comum, alterado pela Lei 11.719/2008, haja vista a previsão expressa existente na norma castrense. Precedentes. 5. Recurso ordinário em habeas corpus a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em prover os embargos de declaração no agravo regimental no recurso extraordinário com agravo, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Luís Roberto Barroso, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
Recurso ordinário em habeas corpus. 2. Crime de descaminho. Crime formal. Desnecessidade da constituição definitiva do tributo para consumação do delito e o início da persecução penal. Precedentes. 3. Recurso ordinário a que se nega provimento.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, acolher os embargos de declaração para afastar a multa, nos termos do voto do Relator. Brasília, 16 de setembro de 2014.",0
"RELAÇÃO JURÍDICA PROFISSIONAL – ACERTO DE CONTAS – AÇÃO PENAL – SUPERVENIÊNCIA – APROPRIAÇÃO INDÉBITA – TRANCAMENTO. Uma vez verificada relação jurídica cível, chegando as partes à composição, quanto a honorários advocatícios, descabe o acionamento da jurisdição penal.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro RICARDO LEWANDOWSKI, na conformidade da ata de julgamentos e das notas taquigráficas, por unanimidade de votos, em não conhecer dos embargos de declaração, nos termos do voto do Relator. Brasília, 28 de agosto de 2012.",0
"EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. DIREITO PENAL. CRIME DE ESTELIONATO. ART. 171, CAPUT, DO CP. EXTINÇÃO DA PUNIBILIDADE PELO RESSARCIMENTO DA VÍTIMA. APLICAÇÃO DA REGRA ESPECIAL DO § 2º DO ART. 9º DA LEI 10.684/2003. IMPOSSIBILIDADE. 1. Por se tratar de norma especial, dirigida a determinadas infrações de natureza tributária, a causa especial de extinção de punibilidade prevista no § 2º do art. 9º da Lei 10.684/2003 (pagamento integral do crédito tributário) não se aplica ao delito de estelionato do caput do art. 171 do Código Penal. Precedentes. 2. Recurso ordinário a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Celso de Mello, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade e preliminarmente, conhecer dos embargos de declaração como agravo regimental e, a este, negar provimento, nos termos do voto do Relator. Brasília, 8 de março de 2016.",0
"EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. PROCESSUAL PENAL. INCOMPETÊNCIA. APLICABILIDADE DO ART. 567 DO CPP. RATIFICAÇÃO DOS ATOS INSTRUTÓRIOS E DE RELATIVO CARÁTER DECISÓRIO. POSSIBILIDADE. PRECEDENTES. RECURSO ORDINÁRIO EM HABEAS CORPUS AO QUAL SE NEGA PROVIMENTO. O julgado objeto da presente impetração está em harmonia com o entendimento deste Supremo Tribunal no sentido da não contaminação e possibilidade de ratificação dos atos instrutórios pela incompetência do juízo. Entendimento que se estende a atos de relativo caráter decisório, cujo aproveitamento não afronte o contraditório e a ampla defesa. Precedentes.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em prover os embargos de declaração no agravo regimental no recurso extraordinário, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Marco Aurélio, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. CONSTITUCIONAL. TRÁFICO DE ENTORPECENTE. PRISÃO PREVENTIVA DECRETADA COM BASE EM FUNDAMENTOS IDÔNEOS. PERICULOSIDADE DO RECORRENTE EVIDENCIADA PELO MODUS OPERANDI, GRAVIDADE CONCRETA DO CRIME E POSSIBILIDADE DE REITERAÇÃO DELITIVA. RECURSO AO QUAL SE NEGA PROVIMENTO. 1. Este Supremo Tribunal assentou que a periculosidade do agente, evidenciada pelo modus operandi, a gravidade concreta do crime e o risco de reiteração delitiva são motivos idôneos para a manutenção da custódia cautelar. Precedentes. 2. Recurso ao qual se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência do Ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, por maioria de votos, em converter os embargos de declaração no agravo regimental, vencido, nessa parte, o Ministro Marco Aurélio e, à unanimidade, em negar provimento ao agravo regimental no recurso extraordinário com agravo, nos termos do voto da Relatora.",0
"EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. CONSTITUCIONAL. TRÁFICO DE ENTORPECENTE. DOSIMETRIA DA PENA BASE. LIMITES INSTRUTÓRIOS DO HABEAS CORPUS. 1. Elementos concretos para a fixação da pena base imposta ao Paciente, entre os quais a culpabilidade, a quantidade e a natureza do entorpecente apreendido, não se mostra juridicamente desproporcional a pena-base de reclusão mantida nas instâncias antecedentes. 2. Não se presta o habeas corpus para ponderar, em concreto, a suficiência das circunstâncias judiciais invocadas pelas instâncias antecedentes para a majoração da pena-base. Precedentes. 3. Recurso ao qual se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência do Ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, por maioria de votos, em converter os embargos de declaração em agravo regimental, vencido, nessa parte, o Ministro Marco Aurélio e, à unanimidade, em negar provimento ao agravo regimental no recurso extraordinário com agravo, nos termos do voto da Relatora. Não participou, justificadamente, deste julgamento, o Ministro Luiz Fux.",0
"EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. CONSTITUCIONAL. PENAL. HOMICÍDIO TENTADO. FUNDAMENTAÇÃO IDÔNEA PARA A PRISÃO PREVENTIVA. RECURSO AO QUAL SE NEGA PROVIMENTO. 1. Consideradas as circunstâncias do ato praticado e os fundamentos apresentados pelo Juízo de origem, mantidos nas instâncias antecedentes, além da necessidade de resguardar a aplicação da lei penal e a instrução criminal, harmoniza-se a constrição da liberdade do Recorrente com a jurisprudência deste Supremo Tribunal, assentada em ser a periculosidade do agente, evidenciada pelo modus operandi, motivo idôneo para a custódia cautelar. 2. Recurso ao qual se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em admitir a ação direta de inconstitucionalidade, confirmando a liminar anteriormente implementada, e julgar procedente o pedido nela formulado, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Dias Toffoli, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"EMENTA: RECURSO ORDINÁRIO EM HABEAS CORPUS. CONSTITUCIONAL. EXECUÇÃO PENAL. SUPERVENIÊNCIA DE NOVA CONDENAÇÃO NO CURSO DA EXECUÇÃO DA PENA. UNIFICAÇÃO DE PENAS. TRÂNSITO EM JULGADO DA ÚLTIMA CONDENAÇÃO: TERMO INICIAL DOS PRAZOS PARA A OBTENÇÃO DE BENEFÍCIOS. RECURSO AO QUAL SE NEGA PROVIMENTO. 1. É pacífica a jurisprudência deste Supremo Tribunal segundo a qual, em se tratando de unificação de penas, como na espécie vertente, altera-se a data-base para a concessão de benefícios, sendo considerado como termo inicial o trânsito em julgado de última condenação. Precedentes. 2. Recurso ao qual se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, sob a Presidência do Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, em julgar procedente o pedido formulado para declarar a inconstitucionalidade formal da Emenda Constitucional nº 86/2013, do Estado de Rondônia, por vício de iniciativa, nos termos do voto do Relator. Ausente, justificadamente, o Ministro Dias Toffoli, e, neste julgamento, a Ministra Cármen Lúcia. Brasília, 19 de agosto de 2015.",0
"EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. ALEGADA OMISSÃO DO PRESIDENTE DA REPÚBLICA EM REGULAMENTAR LEI QUE DISPÕE SOBRE ADICIONAL DE QUALIFICAÇÃO DE SERVIDOR PÚBLICO. LEI N. 11.355/2006, COM AS ALTERAÇÕES DA LEI N. 11.907/2009. REGULAMENTAÇÃO: DECRETO 7.922/2013. MANDADO DE SEGURANÇA PREJUDICADO.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em prejudicar a ação direta, nos termos do voto da Relatora. Ausente, neste julgamento, o Ministro Dias Toffoli.",0
Mandado de segurança. 2. Direito administrativo. 3. Concurso público. MPU. Candidata portadora de deficiência. Cargo de Técnico de Saúde/Consultório Dentário. 4. Reserva de vagas. Limites estabelecidos no Decreto 3.298/99 e na Lei 8.112/90. Percentual mínimo de 5% das vagas. Número fracionado. Arredondamento para primeiro número inteiro subsequente. Observância do limite máximo de 20% das vagas oferecidas. 5. Segurança concedida.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em prejudicar a ação direta, nos termos do voto da Relatora. Ausente, neste julgamento, o Ministro Dias Toffoli.",0
EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. CONTROLE EXTERNO DE LEGALIDADE DE ATO INICIAL CONCESSIVO DE APOSENTADORIA/PENSÃO: INAPLICABILIDADE DA DECADÊNCIA PREVISTA NO ART. 54 DA LEI N. 9.784/1999. PRECEDENTES. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em julgar procedente o pedido formulado na ação direta de inconstitucionalidade, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Dias Toffoli, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
EMENTA: MANDADO DE SEGURANÇA. INCLUSÃO DE SERVENTIA NA LISTA DAS CONSIDERADAS VAGAS. REVISÃO DE ATO DA CORREGEDORIA NACIONAL DE JUSTIÇA. AUSÊNCIA DE AFRONTA AOS PRINCÍPIOS DA SEGURANÇA E CONFIANÇA JURÍDICA. DELIBERAÇÃO NEGATIVA DO CONSELHO NACIONAL DE JUSTIÇA. INVIABILIDADE DO MANDADO DE SEGURANÇA. ORDEM DE SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Celso de Mello, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, não conhecer dos embargos de declaração e determinar a certificação do trânsito em julgado e imediata baixa dos autos, independentemente de publicação, nos termos do voto do Relator. Brasília, 29 de setembro de 2015.",0
NO ESTADO DO MARANHÃO - SINTRAJUFE ADV.(A/S) :EDUARDO ALEXANDRE COSTA CORRÊA E OUTRO(A/S) IMPDO.(A/S) :TRIBUNAL DE CONTAS DA UNIÃO ADV.(A/S) :ADVOGADO-GERAL DA UNIÃO EMENTA: MANDADO DE SEGURANÇA. TRIBUNAL DE CONTAS DA UNIÃO. ANULAÇÃO DE ASCENSÕES FUNCIONAIS CONCEDIDAS AOS SERVIDORES DO TRIBUNAL REGIONAL DO TRABALHO DA 16ª REGIÃO. PROCESSO ADMINISTRATIVO DE ANULAÇÃO INICIADO MAIS DE 5 ANOS APÓS A VIGÊNCIA DA LEI 9.784/1999. DECADÊNCIA DO DIREITO DE ANULAR OS ATOS DE ASCENSÃO. PRECEDENTES. SEGURANÇA CONCEDIDA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em rejeitar os embargos de declaração, nos termos do voto da Relatora.",0
"CONSELHO NACIONAL DE JUSTIÇA – ATUAÇÃO. O Conselho Nacional de Justiça atua no campo administrativo, devendo ter presente a independência versada no artigo 935 do Código Civil. PROMOÇÃO – MAGISTRADO – ANTIGUIDADE – QUÓRUM – APURAÇÃO. O quórum de dois terços de membros efetivos do Tribunal ou de seu órgão especial, para o fim de rejeição de juiz relativamente à promoção por antiguidade, há de ser computado consideradas as cadeiras preenchidas e aqueles em condições legais de votar, observadas ausências eventuais.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Teori Zavascki, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade,receber os embargos de declaração como agravo regimental e, a este, negar provimento, nos termos do voto do Relator. Brasília, 3 de março de 2015.",0
"PENSÃO – ADOÇÃO DE PESSOA MAIOR DE IDADE – INSTRUMENTO PÚBLICO – INSUFICIÊNCIA. Cumpre observar, no caso de adoção de pessoa maior de idade, as dependências emotiva e financeira, não cabendo potencializar o ato formalizado em cartório quando desacompanhado de tais fenômenos.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do Senhor Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, rejeitar os embargos de declaração, nos termos do voto do Relator. Brasília, 2 de outubro de 2012.",0
EMENTA: MANDADO DE SEGURANÇA. ADMINISTRATIVO. TRIBUNAL DE CONTAS DA UNIÃO. TOMADA DE CONTAS ESPECIAL. FRAUDE NO RECOLHIMENTO DE TRIBUTO. RESPONSABILIZAÇÃO SOLIDÁRIA DE GESTORES PÚBLICOS E EMPRESÁRIO. APLICAÇÃO DE MULTA. RECURSOS DE REVISÃO INADMITIDOS. HIPÓTESES DE CABIMENTO RECURSAL NÃO CONFIGURADAS. ALEGADA CONTRARIEDADE AO PRINCÍPIO DA IGUALDADE. NÃO OCORRÊNCIA. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, nos termos do voto da Relatora, à unanimidade, em não conhecer dos embargos de declaração nos embargos de declaração nos embargos de declaração no agravo regimental no agravo de instrumento e, por maioria dos votos, determinar a baixa imediata do processo, vencido nessa parte, o Ministro Marco Aurélio.",0
"PROGRAMA JUSTIÇA PLENA – BANCO DE DADOS – ACESSO. O acesso, limitado, ao banco de dados do Programa Justiça Plena não vulnera direito do cidadão envolvido, como parte, em processo judicial. CONSELHO NACIONAL DE JUSTIÇA – ATUAÇÃO – JUDICATURA – INDEPENDÊNCIA. A atuação administrativa do Conselho Nacional de Justiça não consubstancia intimidação do magistrado no desempenho do ofício judicante.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Gilmar Mendes, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em rejeitar os embargos de declaração com imposição de multa de 1% (um por cento) sobre o valor atualizado da causa, nos termos do voto da Relatora.",0
"DECADÊNCIA – ATO ADMINISTRATIVO – DESFAZIMENTO – APOSENTADORIA – INADEQUAÇÃO. O disposto no artigo 54 da Lei nº 9.784/99, a revelar prazo de decadência para a Administração Pública rever os próprios atos, por pressupor situação jurídica constituída, não se aplica à aposentadoria, no que reclama atos sequenciais. PROVENTOS DA APOSENTADORIA – DECISÃO JUDICIAL – ALCANCE. O título judicial há de ter alcance perquirido não só quanto à situação jurídica do beneficiário – servidor –, mas também ao fato de envolver relação jurídica de ativo, e não de inativo.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Celso de Mello, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, preliminarmente em conhecer dos embargos de declaração como recurso de agravo, a que, também por unanimidade, negar provimento, nos termos do voto da Relatora. Não participou, justificadamente, deste julgamento, o Ministro Gilmar Mendes. Ausente, justificadamente, o Ministro Dias Toffoli.",0
"EMENTA: MANDADO DE SEGURANÇA. CONSELHO NACIONAL DE JUSTIÇA. PROCESSO DISCIPLINAR CONTRA MAGISTRADO. PENA DE DISPONIBILIDADE COM PROVENTOS PROPORCIONAIS. DECURSO DO PRAZO DE DOIS ANOS (ART. 57, § 1º, DA LOMAN). PEDIDO DE APROVEITAMENTO. INDEFERIMENTO MOTIVADO PELO AJUIZAMENTO DE AÇÃO CIVIL PÚBLICA CONTRA O MAGISTRADO. NECESSIDADE DE AGUARDAR O DESFECHO DA AÇÃO. FUNDAMENTO INIDÔNEO. AFASTAMENTO POR PRAZO INDETERMINADO: DESPROPORCIONALIDADE. ORDEM DE SEGURANÇA CONCEDIDA.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, unanimidade, receber os embargos de declaração como agravo regimental e, a este, negar provimento, nos termos do voto do Relator. Brasília, 27 de outubro de 2015.",0
EMENTA: MANDADO DE SEGURANÇA. CONSELHO NACIONAL DE JUSTIÇA. RECLAMAÇÃO DISCIPLINAR. AFASTAMENTO DE MAGISTRADO. INSTAURAÇÃO DE PROCESSO ADMINISTRATIVO DISCIPLINAR. ALEGADA AUSÊNCIA DE FUNDAMENTAÇÃO IDÔNEA E DE JUSTA CAUSA. INOCORRÊNCIA. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Celso de Mello, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade e preliminarmente, conhecer dos embargos de declaração como agravo regimental e, a este, negar provimento, nos termos do voto do Relator. Brasília, 20 de outubro de 2015.",0
PROVENTOS – REGÊNCIA. Os proventos da aposentadoria são calculados considerada a legislação em vigor na data em que implementados os requisitos necessários à inatividade – verbete nº 359 da Súmula da Jurisprudência Predominante do Supremo.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Virtual do Plenário, em conformidade com a ata de julgamento e das notas taquigráficas, por maioria, em receber os embargos de declaração como agravo regimental e a ele negar provimento, nos termos do voto da Relatora. Vencido o Ministro Marco Aurélio na conversão e no mérito.",0
